ORIGINATOR_TYPE,ORIGINATOR_ID,NOTABLE_TYPE,NOTABLE_ID,CONTENTS
ImportSource,1,Token,626977,?
ImportSource,1,Token,627040,fram + -u + -(u)h ?
ImportSource,1,Token,627041,fram + -u + -(u)h ?
ImportSource,1,Token,627103,"&lt;p&gt;Disagreement in number with &lt;a href=""urn:x-ref:token:5823"" xml:lang=&quot;got&quot;&gt;so managei&lt;/a&gt;. See &lt;a href=""urn:x-ref:biblio:Streitberg-1920""&gt;Streitberg 1920&lt;/a&gt;, &lt;a href=""urn:x-ref:lib:streitberg:1920:para=289""&gt;§289&lt;/a&gt;: &lt;q xml:lang=""de""&gt;Im Gegensatz zur &lt;abbr title=&quot;griechischen&quot;&gt;griech.&lt;/abbr&gt; Vorlage wird der Singular kollektiver Nomina häufig mit dem Plural des Prädikats verbunden&lt;/q&gt;.&lt;/p&gt;"
ImportSource,1,Token,627128,Eigenlijk du + (u)h + þe. Het eeuwige probleem van segmentering en onbekende graad van &quot;grammaticalisatie&quot;.
ImportSource,1,Token,627289,?
ImportSource,1,Token,627377,"Streitberg 1910: ""ohne Vorbild im Nachsatz"""
ImportSource,1,Token,627467,Akkusativ der Person (247).
ImportSource,1,Token,627467,"&lt;p&gt;See &lt;a href=""urn:x-ref:biblio:Streitberg-1920""&gt;Streitberg 1920&lt;/a&gt;, &lt;a href=""urn:x-ref:lib:streitberg:1920:para=236""&gt;§247&lt;/a&gt;: &lt;q xml:lang=""de""&gt;Die Impersonalien &#x2018;es hungert, dürstet&#x2019; haben den &lt;abbr title=""Akkusativ""&gt;Akk.&lt;/abbr&gt; der Person bei sich&lt;/q&gt;.&lt;/p&gt;"
ImportSource,1,Token,627474,Onregelmatig.
ImportSource,1,Token,627552,?
ImportSource,1,Token,627567,Is dit onbeslisbaar?
ImportSource,1,Token,627630,Eigenlijk bijwoord; zie lemma bij Streitberg (sublemma: Adv.).
ImportSource,1,Token,627687,"Onregelmatig. Was verkeerd getagd als lemma ""izei""."
ImportSource,1,Token,627687,"&lt;p&gt;Apparatus: &lt;q lang=""de""&gt;&lt;em lang=""got""&gt;izei&lt;/em&gt;] &lt;acronym title=""Codex Argenteus""&gt;CA&lt;/acronym&gt; für &lt;em lang=""got""&gt;ize&lt;/em&gt;&lt;/q&gt;.&lt;/p&gt;"
ImportSource,1,Token,627788,"Dit token vormt een ernstige complicatie, die niet kon uitblijven. Er zijn twee evenwaardige, alternatieve verklaringen: dit kan SUBSTANTIEF sunja zijn of ADJECTIEF *sunjis. Streitberg 1910: ""oder ist sunja Subst.?""."
ImportSource,1,Token,627788,"&lt;p&gt;Inherently ambiguous. &lt;a href=""urn:x-ref:biblio:Streitberg-1919-2""&gt;Streitberg 1910&lt;/a&gt; assigns it to a reconstructed adjective &lt;em xml:lang=&quot;got&quot;&gt;*sunjis&lt;/em&gt;, but adds: &lt;q xml:lang=&quot;de&quot;&gt;oder ist &lt;em xml:lang=&quot;got&quot;&gt;sunja&lt;/em&gt; &lt;abbr title=""Substantiv""&gt;Subst.&lt;/abbr&gt;?&lt;/q&gt;&lt;/p&gt;"
ImportSource,1,Token,627859,IDEM
ImportSource,1,Token,627859,"&lt;p&gt;Inherently ambiguous. &lt;a href=""urn:x-ref:biblio:Streitberg-1919-2""&gt;Streitberg 1910&lt;/a&gt; assigns it to a reconstructed adjective &lt;em xml:lang=&quot;got&quot;&gt;*sunjis&lt;/em&gt;, but adds: &lt;q xml:lang=&quot;de&quot;&gt;oder ist &lt;em xml:lang=&quot;got&quot;&gt;sunja&lt;/em&gt; &lt;abbr title=""Substantiv""&gt;Subst.&lt;/abbr&gt;?&lt;/q&gt;&lt;/p&gt;"
ImportSource,1,Token,627865,saei weitwodja: congruentie
ImportSource,1,Token,627991,?
ImportSource,1,Token,627998,?
ImportSource,1,Token,628053,Verder uitpluizen.
ImportSource,1,Token,628053,"&lt;p&gt;&lt;cite&gt;&lt;a href=""urn:x-ref:biblio:Streitberg-1919-2""&gt;Streitberg 1910&lt;/a&gt;&lt;/cite&gt;: &lt;q xml:lang=&quot;de&quot;&gt;Mißverständnis des Übersetzers&lt;/q&gt;.&lt;/p&gt;"
ImportSource,1,Token,628184,"Wat met zo&quot;n geval? Zijn er geen gradaties van ambiguïteit? Lemma kan men uitsluiten (betekenis/context), in dit geval kan men ook de imperatief als mogelijkheid schrappen, maar in theorie zou het wel een optatief kunnen zijn?"
ImportSource,1,Token,628190,"Zeker sterk, vergelijk ""frijana brahta mik"" (R 8:2)."
ImportSource,1,Token,628233,Dit is toch gewoon sa + (u)h + þan? Hoe maak je zo&quot;n onderscheid? Problematisch. Streitberg plaatst het wel onder dit lemma.
ImportSource,1,Token,628330,Ambigu.
ImportSource,1,Token,628450,?
ImportSource,1,Token,628598,Is dit wel correct? NA26 heeft voor 8:51 τὸν ἐμὸν λόγον.
ImportSource,1,Token,628598,"&lt;p&gt;See &lt;cite&gt;Streitberg 1920, §279&lt;/cite&gt;:&lt;/p&gt;;
&lt;blockquote xml:lang=&quot;de&quot;&gt;;
&lt;p&gt;Das Possessiv steht regelmäßig nach dem Substantiv, auch im Widerspruch mit der Vorlage; nur wenn es stark betont ist, steht es vor. [...] &lt;em xml:lang=&quot;got&quot;&gt;þu qiþis: jabai ƕas mein waurd fastai&lt;/em&gt;: &lt;em xml:lang=&quot;grc&quot;&gt;τὸν λόγον μου&lt;/em&gt; J 8,52 (in bezeichnendem Gegensatz zu Christi Rede: &lt;em xml:lang=&quot;got&quot;&gt;jabai ƕas waurd mein fastaiþ&lt;/em&gt;: &lt;em xml:lang=&quot;grc&quot;&gt;τὸν λόγον τὸν ἐμόν&lt;/em&gt;)&lt;/p&gt;;
&lt;/blockquote&gt;"
ImportSource,1,Token,628604,Delbrück: Akk.
ImportSource,1,Token,628780,Moet hier geen vocatief aangeduid worden?
ImportSource,1,Token,628856,"Onbeslisbaar, inherent ambigu."
ImportSource,1,Token,628856,"&lt;p&gt;Cannot be resolved. It is impossible to determine the gender of noun &lt;em lang=""got""&gt;*spaiskuldr&lt;/em&gt; with certainty.&lt;/p&gt;"
ImportSource,1,Token,628877,Onregelmatig.
ImportSource,1,Token,629126,"&lt;p&gt;Disagreement in number, see &lt;cite&gt;Braune/Ebbinghaus 1981, §94.4&lt;/cite&gt; or &lt;cite&gt;Streitberg 1920, §145.5&lt;/cite&gt;:&lt;/p&gt;;
;
&lt;blockquote lang=""de""&gt;;
&lt;p&gt;Das Neutrum &lt;em lang=""got""&gt;fadrein&lt;/em&gt; ‘Vaterschaft’ [...] erscheint in der Bedeutung ‘Eltern’ in den Evangelien im Nom. Akk. Sg. mit maskulinem Pluralartikel verbunden: &lt;em lang=""got""&gt;þai fadrein&lt;/em&gt; J 9,20.22, &lt;em lang=""got""&gt;þans fadrein&lt;/em&gt; J 9,18.&lt;/p&gt;;
&lt;/blockquote&gt;"
ImportSource,1,Token,629159,"&lt;p&gt;Disagreement in number, see &lt;cite&gt;Braune/Ebbinghaus 1981, §94.4&lt;/cite&gt; or &lt;cite&gt;Streitberg 1920, §145.5&lt;/cite&gt;:&lt;/p&gt;;
;
&lt;blockquote lang=""de""&gt;;
&lt;p&gt;Das Neutrum &lt;em lang=""got""&gt;fadrein&lt;/em&gt; ‘Vaterschaft’ [...] erscheint in der Bedeutung ‘Eltern’ in den Evangelien im Nom. Akk. Sg. mit maskulinem Pluralartikel verbunden: &lt;em lang=""got""&gt;þai fadrein&lt;/em&gt; J 9,20.22, &lt;em lang=""got""&gt;þans fadrein&lt;/em&gt; J 9,18.&lt;/p&gt;;
&lt;/blockquote&gt;"
ImportSource,1,Token,629209,"&lt;p&gt;Disagreement in number, see &lt;cite&gt;Braune/Ebbinghaus 1981, §94.4&lt;/cite&gt; or &lt;cite&gt;Streitberg 1920, §145.5&lt;/cite&gt;:&lt;/p&gt;;
;
&lt;blockquote lang=""de""&gt;;
&lt;p&gt;Das Neutrum &lt;em lang=""got""&gt;fadrein&lt;/em&gt; ‘Vaterschaft’ [...] erscheint in der Bedeutung ‘Eltern’ in den Evangelien im Nom. Akk. Sg. mit maskulinem Pluralartikel verbunden: &lt;em lang=""got""&gt;þai fadrein&lt;/em&gt; J 9,20.22, &lt;em lang=""got""&gt;þans fadrein&lt;/em&gt; J 9,18.&lt;/p&gt;;
&lt;/blockquote&gt;"
ImportSource,1,Token,629214,Of dualis...? Of is numerus gewoon irrelevant...? Gomorph geeft keuze tussen DAT-(SING|DUAL|PLUR).
ImportSource,1,Token,629235,Onregelmatig. Segmentering/grammaticalisatie.
ImportSource,1,Token,629286,"Linken aan lemma ""þatain"" of aan lemmata ""sa"" + ""ains"" (met enclise=true)...?"
ImportSource,1,Token,629287,"Linken aan lemma ""þatain"" of aan lemmata ""sa"" + ""ains"" (met enclise=true)...?"
ImportSource,1,Token,629336,Misschien toch reconstructie *lauan verkiezen.
ImportSource,1,Token,629348,&lt;p&gt;Apparatus: &lt;q&gt;Moses CA&lt;/q&gt;.&lt;/p&gt;
ImportSource,1,Token,629734,swa ... swe
ImportSource,1,Token,629770,Onregelmatig.
ImportSource,1,Token,629796,Onregelmatig.
ImportSource,1,Token,629811,Moet ik dit eigenlijk niet opsplitsen (subtokens met assimilatie)?
ImportSource,1,Token,629850,Problematisch: wat is het hoofdtoken?
ImportSource,1,Token,629851,Problematisch: wat is het hoofdtoken?
ImportSource,1,Token,629915,Onregelmatig.
ImportSource,1,Token,630008,?
ImportSource,1,Token,630110,Relevantie van disambiguering hier...?
ImportSource,1,Token,630115,Problematisch?
ImportSource,1,Token,630200,"Eigenlijk lemma wajamereins. Noot toevoegen, zie Streitberg 1910."
ImportSource,1,Token,630293,"Formeel ambigu (opt. of ind.), maar ook zonder kennis van syntax lost ""galaubjaiþ"" de ambiguïteit volledig op."
ImportSource,1,Token,630323,Onregelmatig.
ImportSource,1,Token,630356,"In dit geval is er géén geldige ambiguïteit met adjectief ""*sunjis"", Streitberg neemt het dan ook meteen onder lemma sunja op."
ImportSource,1,Token,630399,Ambigu.
ImportSource,1,Token,630476,Moeilijk. Eigenlijk þaþro + -(u)h + þan voor Grieks ἔπειτα. Elke niet-etymologiserende segmentering is onvermijdelijk arbitrair.
ImportSource,1,Token,630494,POS = vocatief: wordt niet uitgedrukt.
ImportSource,1,Token,630524,Onregelmatig.
ImportSource,1,Token,630539,Onregelmatig.
ImportSource,1,Token,630542,Onregelmatig.
ImportSource,1,Token,630561,Onregelmatig.
ImportSource,1,Token,630564,"Moeilijk. In de Vorlage staat πορεύομαι, Streitberg merkt op ""gaggam] Plural nach V. 15 (und 7). Indicatief (zoals de grondtekst en bv. vulgaat &quot;vado&quot;) of imperatief? Onbeslisbaar."
ImportSource,1,Token,630665,? Is dit geen voorzetsel??
ImportSource,1,Token,630699,Niet gevonden door Gomorph omwille van spelling met trema.
ImportSource,1,Token,630761,"&lt;p&gt;CA has &lt;em xml:lang=""got""&gt;spedist&lt;strong&gt;a&lt;/strong&gt;n&lt;/em&gt;.&lt;/p&gt;"
ImportSource,1,Token,630785,Onregelmatig.
ImportSource,1,Token,630859,"Streitberg 1910, lemma ni: ""ni und nih sind oft nicht scharf zu scheiden"". Problematisch: nih~þan of ni~(u)h~þan...? Zinloze vraag, uiteindelijk is het net hetzelfde."
ImportSource,1,Token,630860,"Streitberg 1910, lemma ni: ""ni und nih sind oft nicht scharf zu scheiden"". Problematisch: nih~þan of ni~(u)h~þan...? Zinloze vraag, uiteindelijk is het net hetzelfde."
ImportSource,1,Token,630908,Onregelmatig.
ImportSource,1,Token,630933,Onregelmatig.
ImportSource,1,Token,630948,Onregelmatig.
ImportSource,1,Token,630968,"&lt;p&gt;CA has &lt;em lang=""got""&gt;lagidedu&lt;strong&gt;n&lt;/strong&gt;&lt;/em&gt;.&lt;/p&gt;"
ImportSource,1,Token,631218,?
ImportSource,1,Token,631246,"Griekse tekst toont aan dat het adjectief bij ""nardaus"" hoort, niet bij ""balsanis"". Sowieso een problematisch lemma."
ImportSource,1,Token,631246,"&lt;p&gt;The entry in Streitberg&quot;s dictionary (which seems to accept Schulze&quot;s emendation) is rectified in &lt;a href=""urn:x-ref:biblio:Streitberg-2000-1""&gt;Streitberg 2000&lt;/a&gt;, Anhang II:&lt;/p&gt;;
&lt;blockquote&gt;&lt;p&gt;Schulze Lehnworte S. 738³ will &lt;em xml:lang=""got""&gt;pistikeinis&lt;/em&gt; &lt;em xml:lang=""grc""&gt;πιστικῆς&lt;/em&gt; in &lt;em xml:lang=""got""&gt;*pistikeins&lt;/em&gt; ändern. Das ist grammatisch anstößig. Denn &lt;em xml:lang=""got""&gt;pistikeinis&lt;/em&gt; entspricht als Genetiv [sic] eines Stoffadjektivs genau dem adjektivischen Genetiv der Vorlage. Daß &lt;em xml:lang=""got""&gt;nardus&lt;/em&gt; im Gotischen als Maskulinum gebraucht wird, kann nicht befremden. [p. 486]&lt;/p&gt;&lt;/blockquote&gt;"
ImportSource,1,Token,631247,Slaat dit op de balsem of op de narde? Volgens andere vertalingen op de narde.
ImportSource,1,Token,631301,Segmentatie?
ImportSource,1,Token,631302,Segmentatie?
ImportSource,1,Token,631303,Segmentatie?
ImportSource,1,Token,631316,Onregelmatig.
ImportSource,1,Token,631356,Waarom niet nom. *manageins ?
ImportSource,1,Token,631434,Waarom zwak?
ImportSource,1,Token,631463,"Eigenlijk onverbuigbaar (Streitberg 1910: ""indekl. V. J 12,15"")."
ImportSource,1,Token,631475,?
ImportSource,1,Token,631476,?
ImportSource,1,Token,631477,?
ImportSource,1,Token,631549,Enkelvoud of meervoud: moeilijk te bepalen. Vorlage heeft in ieder geval P2.
ImportSource,1,Token,631555,Onregelmatig.
ImportSource,1,Token,631581,Dit is eigenlijk een onverbuigbare vorm. Vgl. Streitberg 1910.
ImportSource,1,Token,631696,Onregelmatig.
ImportSource,1,Token,631800,Waarom hier niet het (gebruikelijkere?) enkelvoud allata? Misschien eufonisch: alla[ta]at-þinsa...?
ImportSource,1,Token,631805,?
ImportSource,1,Token,631806,?
ImportSource,1,Token,631807,?
ImportSource,1,Token,631856,Functioneel is dit een bijwoord. Moet zulks eigenlijk niet gemarkeerd worden...?
ImportSource,1,Token,631865,?
ImportSource,1,Token,631868,Onregelmatig.
ImportSource,1,Token,631886,?
ImportSource,1,Token,632009,"&lt;p&gt;Problematic reading. The &lt;a href=""http://www.ub.uu.se/arv/codex/faksimiledition/jpg_files/099jh12u.html"" title=""The Codex Argenteus Online (Uppsala University Library)""&gt;manuscript&lt;/a&gt; (&lt;a href=&quot;urn:x-ref:ms:CA&quot; title=&quot;Codex Argenteus&quot;&gt;CA&lt;/a&gt;) has literally &lt;em xml:lang=""got""&gt;swnagogein&lt;sup&gt;i&lt;/sup&gt;uswaurpanai&lt;/em&gt;. Other instances of the word render the dative using -e, -en, -ein or -ai. This seems to make any attempt at segmentation in this case somewhat arbitrary.&lt;/p&gt;"
ImportSource,1,Token,632055,Onregelmatig.
ImportSource,1,Token,632071,Interessant: gereduceerde ambiguïteit (3 &gt; 2).
ImportSource,1,Token,632087,Arbitrair!
ImportSource,1,Token,632092,Onregelmatig.
ImportSource,1,Token,632092,"&lt;p&gt;CA: &lt;em lang=""got""&gt;mananased&lt;/em&gt;.&lt;/p&gt;"
ImportSource,1,Token,632097,Onregelmatig.
ImportSource,1,Token,632108,Onregelmatig.
ImportSource,1,Token,632151,"Tsja, ook hier weer problematische segmentering? Arbitraire keuze! En waarom plaatst Streitberg hier in godsnaam een hoofdletter?"
ImportSource,1,Token,632167,"&lt;p&gt;CA: &lt;em lang=""got""&gt;witadu&lt;/em&gt;.&lt;/p&gt;"
ImportSource,1,Token,632168,"&lt;p&gt;CA: &lt;em lang=""got""&gt;witadu&lt;/em&gt;.&lt;/p&gt;"
ImportSource,1,Token,632174,Onregelmatig.
ImportSource,1,Token,632273,Onregelmatig.
ImportSource,1,Token,632448,"? Toch maar gemarkeerd, vgl. verwijzingen in Streitberg 1910 naar gelijkaardige gevallen die TOUTO DE vertalen."
ImportSource,1,Token,632463,?
ImportSource,1,Token,632490,Onregelmatig.
ImportSource,1,Token,632511,Onregelmatig.
ImportSource,1,Token,632542,Vocatief meervoud niet gekend door Gomorph!
ImportSource,1,Token,632598,Is emendatie.
ImportSource,1,Token,632598,"&lt;p&gt;CA: &lt;em xml:lang=""got""&gt;ufkunnanda&lt;/em&gt;. Streitberg 1910: &lt;q xml:lang=""de""&gt;Das gr. Med. &lt;em xml:lang=""grc""&gt;γνώσονται&lt;/em&gt; fälschlich durch das Mediopassiv &lt;em xml:lang=""got""&gt;ufkunnanda&lt;/em&gt; gegeben&lt;/q&gt; &#x2014; emendation not marked in text.&lt;/p&gt;"
ImportSource,1,Token,632608,Onregelmatig.
ImportSource,1,Token,632613,"""Zusatz nach Parallelstellen"""
ImportSource,1,Token,632622,Onregelmatig.
ImportSource,1,Token,632678,Groot probleem: opgenomen in Streitberg 1910 als een derde sublemma (zonder PoS) dat niet in het elektronische woordenboek is opgenomen.
ImportSource,1,Token,632687,"&lt;p&gt;Streitberg (apparatus): &lt;q xml:lang=""de""&gt;Zusatz nach L 22,34&lt;/q&gt;.&lt;/p&gt;"
ImportSource,1,Token,632696,"Moeilijk: de vulgata clementina en andere vertalingen hebben hier indicatief, volgende vorm imperatief -- in het Grieks is er geen onderscheid."
ImportSource,1,Token,632723,Onregelmatig.
ImportSource,1,Token,632727,?
ImportSource,1,Token,632733,Onregelmatig.
ImportSource,1,Token,632764,"Streitberg 1910: ""Zusatz""."
ImportSource,1,Token,632840,?
ImportSource,1,Token,632844,Zusatz
ImportSource,1,Token,632849,"Onregelmatig. Accusatief, neem ik aan...?"
ImportSource,1,Token,632944,Onregelmatig.
ImportSource,1,Token,633001,Onregelmatig.
ImportSource,1,Token,633021,www.zhubert.com markeert τὸ πνεῦμα hier als accusatief.
ImportSource,1,Token,633026,Onregelmatig.
ImportSource,1,Token,633062,"at + A: ""nur zeitl."""
ImportSource,1,Token,633065,?
ImportSource,1,Token,633069,Onregelmatig.
ImportSource,1,Token,633108,Onregelmatig.
ImportSource,1,Token,633142,Zusatz
ImportSource,1,Token,633204,Onregelmatig.
ImportSource,1,Token,633284,Meervoud niet in Vorlage?
ImportSource,1,Token,633367,Onregelmatig.
ImportSource,1,Token,633513,"&lt;p&gt;CA: &lt;em xml:lang=""got""&gt;inbran|jada&lt;/em&gt;.&lt;/p&gt;"
ImportSource,1,Token,633528,"Problematisch. Naar mijn gevoel is het een accusatief (zo ook Grieks bij www.zhubert.com), maar Ebbinghaus 1981 geeft bij het vormenbestand ""NSgn."" op. Zo was het ook in Gomorph geprogrammeerd. Streitberg 1920 heeft ""der neutrale (Nom.-)Akk. þataƕah"". Het lijkt me inderdaad een fout bij Ebbinghaus (en Heidermanns 2004). Zie ook Johannes 15:16. Is het niet inherent onbeslisbaar? Accusatief bij het eerste werkwoord, nominatief bij het tweede werkwoord, beide werkwoorden verbonden door EN. Misschien enkel mogelijk bij onzijdige vormen?"
ImportSource,1,Token,633528,"&lt;p&gt;See &lt;cite&gt;Braune/Ebbinghaus 1981, §164&lt;/cite&gt;: &lt;q&gt;NSgn.&lt;/q&gt; &#x2014; should probably be accusative (see also John 15:16)?&lt;/p&gt;"
ImportSource,1,Token,633571,Onregelmatig.
ImportSource,1,Token,633603,Onregelmatig.
ImportSource,1,Token,633624,Problematisch.
ImportSource,1,Token,633624,"&lt;p&gt;Apparatus: &lt;q xml:lang=""de""&gt;vielleicht unter dem Einfluß von &lt;em xml:lang=""got""&gt;þizai&lt;/em&gt; verschrieben für &lt;em xml:lang=""got""&gt;friaþwa&lt;/em&gt;, &lt;em xml:lang=""grc""&gt;ἀγάπην&lt;/em&gt;&lt;/q&gt;?&lt;/p&gt;"
ImportSource,1,Token,633709,Zie ook commentaar Johannes 15:7.
ImportSource,1,Token,633730,Onregelmatig.
ImportSource,1,Token,633737,?
ImportSource,1,Token,633748,Onregelmatig.
ImportSource,1,Token,633769,Onregelmatig.
ImportSource,1,Token,633774,?
ImportSource,1,Token,633926,"Probleem: dit is een ""nominaler Dat."" (Streitberg 1910), m.a.w. ""ein Dativ nach Art der nominalen a-Stämme"". Dit valt moeilijk te rijmen met de rigide definities van Gomorph."
ImportSource,1,Token,633952,"Woordenboek geeft usqiman + A|D, waarbij Streitberg deze attestatie specifiek onder +D opneemt. Opmerkelijk is inderdaad dat alle gevallen met A in een constructie voorkomen waar het object ook bij een ander werkwoord kan horen, meestal sokjan, of als het ware beïnvloed lijkt door een parallelle constructie met accusatief (bv. Marcus 12:5 sumans ... sumanzuh). Zie ook logboek 2006-02-22."
ImportSource,1,Token,633954,Onregelmatig.
ImportSource,1,Token,633980,"Waarop slaat dit? Volgens zhubert.com is het onzijdig, verwijst m.a.w. naar Grieks ταῦτα. Maar in het Gotisch is dat laatste door enkelvoud þata vertaald en gaat die vlieger dus niet op!"
ImportSource,1,Token,633983,Idem
ImportSource,1,Token,633993,PROBLEEM (cf. supra)
ImportSource,1,Token,634002,Hoofdletter?
ImportSource,1,Token,634034,Of sunjis* STRONG-NEUT-ACC-PLUR...?
ImportSource,1,Token,634146,Segmentering.
ImportSource,1,Token,634155,swa ... swe
ImportSource,1,Token,634233,"&lt;p&gt;See &lt;cite&gt;Streitberg 1920, §344&lt;/cite&gt;, &lt;span xml:lang=""de""&gt;Anmerkung&lt;/span&gt; 1: &lt;q xml:lang=""de""&gt;vereinzelt erscheint &lt;em xml:lang=""got""&gt;ei&lt;/em&gt; (ähnlich dem Gebrauch von abg. &lt;em&gt;i&lt;/em&gt;) als &lt;strong&gt;kopulative Partikel&lt;/strong&gt;&lt;/q&gt;.&lt;/p&gt;"
ImportSource,1,Token,634309,Onregelmatig.
ImportSource,1,Token,634311,Gedisambigueerd door greitiþ.
ImportSource,1,Token,634336,Onregelmatig.
ImportSource,1,Token,634384,Onregelmatig.
ImportSource,1,Token,634448,POS?
ImportSource,1,Token,634448,"&lt;p&gt;&lt;cite&gt;Streitberg 1910&lt;/cite&gt;: &lt;q xml:lang=""de""&gt;Demonstr. wohl auch &lt;em xml:lang=""got""&gt;þanuh&lt;/em&gt; für &lt;em xml:lang=""grc""&gt;ὅτε&lt;/em&gt; J 16,25&lt;/q&gt;.&lt;/p&gt;"
ImportSource,1,Token,634611,Onregelmatig.
ImportSource,1,Token,634615,"Reflexief: þrafstjan sik (""þrafstei þuk, barnilo..."")."
ImportSource,1,Token,634667,Segmentering.
ImportSource,1,Token,634678,"&lt;p&gt;Conjecture: CA has &lt;em xml:lang=""got""&gt;sunja&lt;/em&gt;.&lt;/p&gt;"
ImportSource,1,Token,634846,Eigenlijk vocatief?
ImportSource,1,Token,634916,Onregelmatig.
ImportSource,1,Token,635002,Onregelmatig.
ImportSource,1,Token,635033,Vorlage: enkelvoud.
ImportSource,1,Token,635059,Onregelmatig.
ImportSource,1,Token,635106,Onregelmatig.
ImportSource,1,Token,635106,"&lt;p&gt;CA for &lt;em xml:lang=""got""&gt;kunni&lt;/em&gt;.&lt;/p&gt;"
ImportSource,1,Token,635155,Vocatief?
ImportSource,1,Token,636382,swa ... swe
ImportSource,1,Token,636521,"Streitberg 1910, lemma ni: ""ni und nih sind oft nicht scharf zu scheiden"". Problematisch: nih~þan of ni~(u)h~þan...? Zinloze vraag, uiteindelijk is het net hetzelfde."
ImportSource,1,Token,636522,"Streitberg 1910, lemma ni: ""ni und nih sind oft nicht scharf zu scheiden"". Problematisch: nih~þan of ni~(u)h~þan...? Zinloze vraag, uiteindelijk is het net hetzelfde."
ImportSource,1,Token,636630,"Streitberg 1910, lemma ni: ""ni und nih sind oft nicht scharf zu scheiden"". Problematisch: nih~þan of ni~(u)h~þan...? Zinloze vraag, uiteindelijk is het net hetzelfde."
ImportSource,1,Token,636631,"Streitberg 1910, lemma ni: ""ni und nih sind oft nicht scharf zu scheiden"". Problematisch: nih~þan of ni~(u)h~þan...? Zinloze vraag, uiteindelijk is het net hetzelfde."
ImportSource,1,Token,636726,Problematisch: linken aan lemma þat-ist of analyseren? In het laatste geval: wat is het hoofdtoken?
ImportSource,1,Token,636727,Problematisch: linken aan lemma þat-ist of analyseren? In het laatste geval: wat is het hoofdtoken?
ImportSource,1,Token,637239,"Streitberg 1910, lemma ni: ""ni und nih sind oft nicht scharf zu scheiden"". Problematisch: nih~þan of ni~(u)h~þan...? Zinloze vraag, uiteindelijk is het net hetzelfde."
ImportSource,1,Token,637240,"Streitberg 1910, lemma ni: ""ni und nih sind oft nicht scharf zu scheiden"". Problematisch: nih~þan of ni~(u)h~þan...? Zinloze vraag, uiteindelijk is het net hetzelfde."
ImportSource,1,Token,637256,Problematisch: linken aan lemma þat-ist of analyseren? In het laatste geval: wat is het hoofdtoken?
ImportSource,1,Token,637257,Problematisch: linken aan lemma þat-ist of analyseren? In het laatste geval: wat is het hoofdtoken?
ImportSource,1,Token,637276,Problematisch: linken aan lemma þat-ist of analyseren? In het laatste geval: wat is het hoofdtoken?
ImportSource,1,Token,637277,Problematisch: linken aan lemma þat-ist of analyseren? In het laatste geval: wat is het hoofdtoken?
ImportSource,1,Token,637364,"Streitberg 1910, lemma ni: ""ni und nih sind oft nicht scharf zu scheiden"". Problematisch: nih~þan of ni~(u)h~þan...? Zinloze vraag, uiteindelijk is het net hetzelfde."
ImportSource,1,Token,637365,"Streitberg 1910, lemma ni: ""ni und nih sind oft nicht scharf zu scheiden"". Problematisch: nih~þan of ni~(u)h~þan...? Zinloze vraag, uiteindelijk is het net hetzelfde."
ImportSource,1,Token,637800,Problematisch: linken aan lemma þat-ist of analyseren? In het laatste geval: wat is het hoofdtoken?
ImportSource,1,Token,637801,Problematisch: linken aan lemma þat-ist of analyseren? In het laatste geval: wat is het hoofdtoken?
ImportSource,1,Token,637813,Problematisch: linken aan lemma þat-ist of analyseren? In het laatste geval: wat is het hoofdtoken?
ImportSource,1,Token,637814,Problematisch: linken aan lemma þat-ist of analyseren? In het laatste geval: wat is het hoofdtoken?
ImportSource,1,Token,637838,Problematisch: linken aan lemma þat-ist of analyseren? In het laatste geval: wat is het hoofdtoken?
ImportSource,1,Token,637839,Problematisch: linken aan lemma þat-ist of analyseren? In het laatste geval: wat is het hoofdtoken?
ImportSource,1,Token,638090,"Streitberg 1910, lemma ni: ""ni und nih sind oft nicht scharf zu scheiden"". Problematisch: nih~þan of ni~(u)h~þan...? Zinloze vraag, uiteindelijk is het net hetzelfde."
ImportSource,1,Token,638091,"Streitberg 1910, lemma ni: ""ni und nih sind oft nicht scharf zu scheiden"". Problematisch: nih~þan of ni~(u)h~þan...? Zinloze vraag, uiteindelijk is het net hetzelfde."
ImportSource,1,Token,638103,"Streitberg 1910, lemma ni: ""ni und nih sind oft nicht scharf zu scheiden"". Problematisch: nih~þan of ni~(u)h~þan...? Zinloze vraag, uiteindelijk is het net hetzelfde."
ImportSource,1,Token,638104,"Streitberg 1910, lemma ni: ""ni und nih sind oft nicht scharf zu scheiden"". Problematisch: nih~þan of ni~(u)h~þan...? Zinloze vraag, uiteindelijk is het net hetzelfde."
ImportSource,1,Token,638142,swa ... swe
ImportSource,1,Token,639436,swa ... swe
ImportSource,1,Token,640523,"&lt;p&gt;See &lt;cite&gt;Streitberg 1920, §344&lt;/cite&gt;: &lt;q xml:lang=""de""&gt;Das selbständige &lt;em xml:lang=""got""&gt;ei&lt;/em&gt; hat große Bedeutung als Konjunktion, als &lt;strong&gt;Relativum&lt;/strong&gt; dagegen tritt es nur in einem Falle auf: in unmittelbarem Anschluß an einen Zeitbegriff (einmal auch: Modalbegriff) des Haptsatzes (vgl. nhd. &lt;em&gt;wo&lt;/em&gt;)&lt;/q&gt;.&lt;/p&gt;"
