SEMANTIC_RELATION_TYPE_TAG,SEMANTIC_RELATION_TAG,CONTROLLER_ID,TARGET_ID
discourse,ATTRIBUTION_Content_speech content,327714,327705
discourse,CONTINGENCY_Cause_reason,327721,327705
discourse,TEMPORAL_Narration_same story,327725,327705
discourse,TEMPORAL_Narration_same story,327728,327725
discourse,COMPARISON_Concession_,327730,327745
discourse,ATTRIBUTION_Content_speech content,327741,327730
discourse,TEMPORAL_Narration_same story,327745,327728
discourse,TEMPORAL_Synchronous_circumstance,327748,327745
discourse,ATTRIBUTION_Content_speech content,327750,327748
discourse,TEMPORAL_Narration_same story,327757,327750
discourse,TEMPORAL_Narration_same story,327765,327745
discourse,TEMPORAL_Synchronous_circumstance,327771,327765
discourse,TEMPORAL_Narration_new story,758690,327765
discourse,TEMPORAL_Synchronous_overlap,758694,758690
discourse,CONTINGENCY_Cause_reason,327790,758690
discourse,TEMPORAL_Narration_same story,327798,758690
discourse,EXPANSION_Elaboration_characterization,327809,327798
discourse,TEMPORAL_Narration_same story,327812,327798
discourse,TEMPORAL_Narration_same story,327817,327812
discourse,ATTRIBUTION_Content_speech content,327819,327817
discourse,CONTINGENCY_Cause_reason,327828,327817
discourse,TEMPORAL_Continuation_,327835,327828
discourse,TEMPORAL_Synchronous_overlap,327840,327844
discourse,TEMPORAL_Narration_same story,327844,327817
discourse,TEMPORAL_Narration_same story,327869,327844
discourse,TEMPORAL_Narration_same story,327871,327869
discourse,TEMPORAL_Narration_same story,327880,327871
discourse,TEMPORAL_Narration_same story,327888,327880
discourse,ATTRIBUTION_Content_speech content,361130,327888
discourse,TEMPORAL_Synchronous_overlap,327897,327900
discourse,TEMPORAL_Narration_same story,327900,327888
discourse,ATTRIBUTION_Expressive_speech expressive,327908,327900
discourse,ATTRIBUTION_Content_speech content,327912,327900
discourse,TEMPORAL_Continuation_,327915,327912
discourse,TEMPORAL_Narration_same story,327920,327900
discourse,ATTRIBUTION_Content_speech content,327922,327920
discourse,CONTINGENCY_Cause_pragmatic cause,327928,327922
discourse,ATTRIBUTION_Content_Non-verbal content,327930,327928
discourse,CONTINGENCY_Cause_reason,327934,327943
discourse,TEMPORAL_Asynchronous_precedence,327934,327943
discourse,ATTRIBUTION_Content_Non-verbal content,327940,327934
discourse,TEMPORAL_Synchronous_circumstance,327942,327943
discourse,TEMPORAL_Narration_same story,327943,327920
discourse,TEMPORAL_Narration_same story,327945,327943
discourse,ATTRIBUTION_Content_speech content,327950,327952
discourse,TEMPORAL_Narration_same story,327952,327945
discourse,TEMPORAL_Continuation_,327960,327950
discourse,TEMPORAL_Narration_same story,327965,327952
discourse,ATTRIBUTION_Expressive_speech expressive,327968,327965
discourse,ATTRIBUTION_Content_speech content,327973,327965
discourse,CONTINGENCY_Result_real result,327976,327973
discourse,TEMPORAL_Synchronous_overlap,758706,758707
discourse,TEMPORAL_Narration_same story,758707,327965
discourse,TEMPORAL_Synchronous_circumstance,758712,758707
discourse,ATTRIBUTION_Content_speech content,758736,758707
discourse,CONTINGENCY_Result_real result,758741,758736
discourse,TEMPORAL_Asynchronous_precedence,328003,328004
discourse,TEMPORAL_Narration_same story,328004,758707
discourse,ATTRIBUTION_Content_speech content,328008,328004
discourse,COMPARISON_Juxtaposition_contrast,328011,328008
discourse,CONTINGENCY_Result_real result,328014,328011
discourse,TEMPORAL_Asynchronous_precedence,328016,328022
discourse,TEMPORAL_Narration_same story,328022,328004
discourse,EXPANSION_Exception_,328030,328022
discourse,TEMPORAL_Narration_same story,328043,328022
discourse,TEMPORAL_Continuation_,328047,328043
discourse,TEMPORAL_Narration_same story,328052,328047
discourse,ATTRIBUTION_Content_speech content,328055,328052
discourse,CONTINGENCY_Cause_pragmatic cause,328058,328055
discourse,COMPARISON_Juxtaposition_contrast,328060,328058
discourse,TEMPORAL_Narration_same story,328063,328052
discourse,CONTINGENCY_Cause_reason,328066,328063
discourse,ATTRIBUTION_Content_Non-verbal content,328068,328066
discourse,TEMPORAL_Narration_same story,328072,328063
discourse,TEMPORAL_Narration_same story,328076,328072
discourse,TEMPORAL_Coincidence_means,328077,328076
discourse,ATTRIBUTION_Expressive_speech expressive,328080,328077
discourse,ATTRIBUTION_Content_speech content,328082,328077
discourse,TEMPORAL_Narration_same story,328085,328076
discourse,TEMPORAL_Narration_same story,328091,328085
discourse,TEMPORAL_Narration_same story,328095,328091
discourse,ATTRIBUTION_Content_speech content,328097,328095
discourse,TEMPORAL_Narration_same story,328101,328095
discourse,TEMPORAL_Narration_same story,328108,328101
discourse,ATTRIBUTION_Content_speech content,328111,328108
discourse,TEMPORAL_Narration_same story,328119,328115
discourse,TEMPORAL_Narration_same story,328133,328119
discourse,CONTINGENCY_Purpose_,328135,328133
discourse,TEMPORAL_Continuation_,328141,328135
discourse,TEMPORAL_Narration_same story,328144,328133
discourse,ATTRIBUTION_Content_speech content,328149,328144
discourse,TEMPORAL_Continuation_,361135,328149
discourse,TEMPORAL_Narration_same story,328177,328149
discourse,TEMPORAL_Narration_same story,328180,328177
discourse,TEMPORAL_Asynchronous_precedence,758750,758762
discourse,TEMPORAL_Continuation_,758762,328180
discourse,TEMPORAL_Narration_same story,328207,328144
discourse,TEMPORAL_Narration_same story,328209,328207
discourse,TEMPORAL_Synchronous_circumstance,328213,328209
discourse,TEMPORAL_Continuation_,328215,328213
discourse,TEMPORAL_Narration_new story,328218,328209
discourse,TEMPORAL_Narration_same story,328228,328218
discourse,CONTINGENCY_Cause_reason,328231,328228
discourse,ATTRIBUTION_Content_speech content,328236,328231
discourse,ATTRIBUTION_Content_speech content,328245,677751
discourse,ATTRIBUTION_Content_speech content,328254,677752
discourse,COMPARISON_Juxtaposition_contrast,677751,328231
discourse,COMPARISON_Juxtaposition_contrast,677752,677751
discourse,TEMPORAL_Narration_same story,328256,328228
discourse,CONTINGENCY_Pragmatic condition_,328262,328266
discourse,ATTRIBUTION_Content_speech content,328266,328256
discourse,TEMPORAL_Narration_same story,328274,328256
discourse,TEMPORAL_Asynchronous_precedence,328279,328282
discourse,TEMPORAL_Narration_same story,328282,328209
discourse,ATTRIBUTION_Content_speech content,328285,328282
discourse,TEMPORAL_Narration_same story,328288,328282
discourse,TEMPORAL_Narration_same story,328290,328288
discourse,TEMPORAL_Asynchronous_precedence,328301,328302
discourse,TEMPORAL_Narration_same story,328302,328290
discourse,TEMPORAL_Narration_same story,328306,328302
discourse,TEMPORAL_Narration_same story,328308,328306
discourse,TEMPORAL_Narration_same story,328321,328308
discourse,TEMPORAL_Narration_same story,328326,328321
discourse,TEMPORAL_Narration_same story,328329,328326
discourse,TEMPORAL_Narration_same story,328333,328329
discourse,ATTRIBUTION_Content_speech content,328336,328333
discourse,CONTINGENCY_Purpose_,328341,328336
discourse,TEMPORAL_Narration_same story,328348,328341
discourse,TEMPORAL_Narration_same story,328350,328348
discourse,CONTINGENCY_Cause_reason,328358,328336
discourse,TEMPORAL_Narration_same story,328360,328333
discourse,ATTRIBUTION_Content_speech content,328365,328360
discourse,TEMPORAL_Narration_same story,328372,328360
discourse,ATTRIBUTION_Content_speech content,328375,328372
discourse,CONTINGENCY_Condition_hypothetical,328387,328375
discourse,TEMPORAL_Narration_same story,328389,328387
discourse,EXPANSION_Elaboration_explanation,328397,328372
discourse,TEMPORAL_Narration_same story,328403,328372
discourse,ATTRIBUTION_Content_speech content,328410,328403
discourse,TEMPORAL_Narration_same story,328417,328403
discourse,TEMPORAL_Narration_same story,328420,328417
discourse,TEMPORAL_Narration_same story,328423,328420
discourse,TEMPORAL_Narration_same story,328433,328423
discourse,TEMPORAL_Narration_same story,328437,328433
discourse,TEMPORAL_Narration_same story,328440,328437
discourse,TEMPORAL_Narration_same story,328443,328440
discourse,CONTINGENCY_Purpose_,328446,328443
discourse,TEMPORAL_Narration_same story,328451,328443
discourse,TEMPORAL_Narration_same story,328453,328451
discourse,TEMPORAL_Narration_same story,328457,328453
discourse,TEMPORAL_Narration_new story,328467,328457
discourse,TEMPORAL_Synchronous_overlap,328470,328467
discourse,TEMPORAL_Narration_same story,328481,328467
discourse,TEMPORAL_Coincidence_means,328483,328481
discourse,ATTRIBUTION_Content_speech content,328489,328483
discourse,ATTRIBUTION_Content_speech content,328490,328489
discourse,TEMPORAL_Narration_same story,328494,328481
discourse,TEMPORAL_Continuation_,328495,328494
discourse,ATTRIBUTION_Content_speech content,328497,361144
discourse,ATTRIBUTION_Content_speech content,328503,758775
discourse,ATTRIBUTION_Content_speech content,328512,758776
discourse,ATTRIBUTION_Content_speech content,361144,328495
discourse,COMPARISON_Juxtaposition_contrast,758775,361144
discourse,COMPARISON_Juxtaposition_contrast,758776,758775
discourse,TEMPORAL_Narration_same story,328514,328495
discourse,ATTRIBUTION_Content_speech content,328522,328514
discourse,ATTRIBUTION_Content_speech content,328523,328522
discourse,TEMPORAL_Narration_same story,328527,328514
discourse,TEMPORAL_Continuation_,328528,328527
discourse,ATTRIBUTION_Content_speech content,361148,328528
discourse,TEMPORAL_Narration_same story,328537,328528
discourse,TEMPORAL_Narration_same story,328539,328537
discourse,ATTRIBUTION_Content_speech content,328541,328539
discourse,TEMPORAL_Narration_same story,328544,328539
discourse,ATTRIBUTION_Content_speech content,328546,328544
discourse,TEMPORAL_Narration_same story,328570,328544
discourse,CONTINGENCY_Condition_hypothetical,328577,328582
discourse,ATTRIBUTION_Content_Non-verbal content,328580,328577
discourse,ATTRIBUTION_Content_speech content,328582,328570
discourse,TEMPORAL_Narration_same story,328585,328582
discourse,TEMPORAL_Narration_same story,328593,328585
discourse,CONTINGENCY_Cause_reason,328605,328582
discourse,COMPARISON_Juxtaposition_contrast,328619,328605
discourse,CONTINGENCY_Cause_reason,328624,328582
discourse,CONTINGENCY_Condition_hypothetical,328626,328624
discourse,COMPARISON_Juxtaposition_contrast,328633,328626
discourse,EXPANSION_Alternative_conjunctive,328635,328633
discourse,COMPARISON_Juxtaposition_parallel,328652,328624
discourse,TEMPORAL_Asynchronous_precedence,328655,328652
discourse,TEMPORAL_Continuation_,328668,328582
discourse,ATTRIBUTION_Content_speech content,328673,328668
discourse,TEMPORAL_Narration_new story,328691,328570
discourse,TEMPORAL_Continuation_,328703,328691
discourse,TEMPORAL_Narration_same story,328709,328703
discourse,CONTINGENCY_Purpose_,328713,328709
discourse,TEMPORAL_Narration_same story,328716,328709
discourse,TEMPORAL_Synchronous_overlap,328719,328716
discourse,TEMPORAL_Continuation_,766359,328716
discourse,TEMPORAL_Narration_same story,328738,766359
discourse,EXPANSION_Elaboration_characterization,328742,328738
discourse,TEMPORAL_Narration_same story,328748,328738
discourse,TEMPORAL_Narration_same story,328751,328748
discourse,TEMPORAL_Narration_same story,328769,328751
discourse,TEMPORAL_Asynchronous_precedence,328773,328775
discourse,TEMPORAL_Narration_same story,328775,328769
discourse,TEMPORAL_Narration_same story,789018,328775
discourse,TEMPORAL_Synchronous_overlap,789021,789018
discourse,ATTRIBUTION_Expressive_speech expressive,789031,789025
discourse,ATTRIBUTION_Content_speech content,789033,789025
discourse,TEMPORAL_Continuation_,789038,789033
discourse,TEMPORAL_Synchronous_overlap,789050,789018
discourse,EXPANSION_Instantiation_,789056,789038
discourse,TEMPORAL_Continuation_,789057,789056
discourse,TEMPORAL_Continuation_,789058,789057
discourse,TEMPORAL_Synchronous_overlap,328832,328833
discourse,TEMPORAL_Narration_same story,328833,789018
discourse,TEMPORAL_Narration_same story,328836,328833
discourse,TEMPORAL_Narration_same story,328839,328836
discourse,TEMPORAL_Asynchronous_precedence,328843,328839
discourse,TEMPORAL_Narration_same story,328851,328839
discourse,TEMPORAL_Synchronous_circumstance,328855,328851
discourse,ATTRIBUTION_Content_speech content,328858,328855
discourse,CONTINGENCY_Result_real result,328866,328858
discourse,TEMPORAL_Asynchronous_precedence,328871,328874
discourse,TEMPORAL_Narration_same story,328874,328851
discourse,TEMPORAL_Narration_same story,328880,328874
discourse,TEMPORAL_Continuation_,328883,328880
discourse,TEMPORAL_Narration_new story,328892,328883
discourse,TEMPORAL_Asynchronous_precedence,328897,328892
discourse,TEMPORAL_Narration_same story,328913,328892
discourse,TEMPORAL_Coincidence_means,328914,328913
discourse,ATTRIBUTION_Expressive_speech expressive,328916,328914
discourse,ATTRIBUTION_Content_speech content,328918,328914
discourse,ATTRIBUTION_Content_speech content,328920,328918
discourse,CONTINGENCY_Cause_reason,328929,328918
discourse,TEMPORAL_Narration_same story,328934,328929
discourse,TEMPORAL_Narration_same story,328938,328934
discourse,TEMPORAL_Narration_same story,328940,328938
discourse,TEMPORAL_Narration_same story,328947,328940
discourse,TEMPORAL_Synchronous_circumstance,328950,328947
discourse,CONTINGENCY_Cause_reason,328954,328918
discourse,ATTRIBUTION_Content_speech content,328959,328954
discourse,TEMPORAL_Narration_same story,328964,328954
discourse,TEMPORAL_Narration_same story,328966,328913
discourse,TEMPORAL_Continuation_,328970,328966
discourse,ATTRIBUTION_Expressive_speech expressive,328973,328970
discourse,ATTRIBUTION_Content_speech content,328980,328970
discourse,TEMPORAL_Continuation_,328984,328980
discourse,TEMPORAL_Continuation_,328987,328980
discourse,TEMPORAL_Synchronous_overlap,328995,328997
discourse,TEMPORAL_Narration_same story,328997,328970
discourse,TEMPORAL_Narration_same story,329002,328997
discourse,TEMPORAL_Narration_same story,329004,329002
discourse,TEMPORAL_Narration_same story,329014,329004
discourse,TEMPORAL_Narration_same story,329018,329014
discourse,TEMPORAL_Narration_same story,329024,329018
discourse,TEMPORAL_Synchronous_overlap,329035,329041
discourse,TEMPORAL_Narration_same story,329041,329024
discourse,ATTRIBUTION_Content_speech content,329047,329041
discourse,CONTINGENCY_Cause_pragmatic cause,329062,329047
discourse,TEMPORAL_Narration_same story,329070,329041
discourse,TEMPORAL_Narration_same story,329076,329070
discourse,CONTINGENCY_Purpose_,329082,329076
discourse,TEMPORAL_Narration_same story,329086,329076
discourse,TEMPORAL_Narration_new story,329094,329086
discourse,ATTRIBUTION_Content_speech content,329103,329096
discourse,TEMPORAL_Asynchronous_precedence,329110,329117
discourse,TEMPORAL_Narration_same story,329117,329094
discourse,TEMPORAL_Narration_same story,329119,329117
discourse,TEMPORAL_Narration_same story,329125,329119
discourse,ATTRIBUTION_Content_speech content,329140,329125
discourse,COMPARISON_Juxtaposition_parallel,329148,329140
discourse,CONTINGENCY_Cause_pragmatic cause,329161,329148
discourse,TEMPORAL_Narration_same story,329164,329125
discourse,TEMPORAL_Continuation_,329168,329164
discourse,ATTRIBUTION_Expressive_speech expressive,329170,329168
discourse,ATTRIBUTION_Content_speech content,329172,329168
discourse,ATTRIBUTION_Content_Non-verbal content,329178,329172
discourse,TEMPORAL_Narration_same story,329182,329172
discourse,CONTINGENCY_Cause_reason,329187,329182
discourse,TEMPORAL_Narration_same story,329191,329168
discourse,ATTRIBUTION_Content_speech content,329198,329191
discourse,CONTINGENCY_Cause_reason,329209,329198
discourse,TEMPORAL_Narration_new story,329211,329191
discourse,TEMPORAL_Synchronous_overlap,329215,329211
discourse,CONTINGENCY_Purpose_,329228,329211
discourse,TEMPORAL_Narration_same story,329233,329211
discourse,TEMPORAL_Narration_same story,329240,329233
discourse,TEMPORAL_Narration_same story,329241,329240
discourse,CONTINGENCY_Purpose_,329247,329241
discourse,TEMPORAL_Narration_same story,329252,329241
discourse,CONTINGENCY_Cause_reason,329259,329252
discourse,TEMPORAL_Asynchronous_precedence,329264,329271
discourse,TEMPORAL_Narration_same story,329271,329252
discourse,ATTRIBUTION_Expressive_speech expressive,329273,329271
discourse,ATTRIBUTION_Content_speech content,329275,329271
discourse,ATTRIBUTION_Content_Non-verbal content,329276,329275
discourse,ATTRIBUTION_Content_speech content,329278,329276
discourse,TEMPORAL_Narration_same story,329283,329278
discourse,TEMPORAL_Narration_same story,329286,329271
discourse,TEMPORAL_Narration_same story,329288,329286
discourse,TEMPORAL_Narration_same story,329292,329288
discourse,TEMPORAL_Synchronous_overlap,329298,329303
discourse,TEMPORAL_Narration_new story,329303,329292
discourse,ATTRIBUTION_Content_speech content,329308,329303
discourse,TEMPORAL_Narration_same story,329315,329303
discourse,ATTRIBUTION_Content_speech content,329323,329315
discourse,COMPARISON_Juxtaposition_parallel,361159,329323
discourse,COMPARISON_Juxtaposition_contrast,329337,361159
discourse,TEMPORAL_Narration_same story,329343,329315
discourse,ATTRIBUTION_Content_speech content,329348,329343
discourse,TEMPORAL_Narration_same story,329353,329343
discourse,ATTRIBUTION_Content_speech content,329355,329353
discourse,ATTRIBUTION_Content_speech content,329358,329355
discourse,TEMPORAL_Narration_same story,329359,329358
discourse,TEMPORAL_Narration_same story,329364,329353
discourse,ATTRIBUTION_Content_speech content,329368,329364
discourse,ATTRIBUTION_Content_Non-verbal content,329371,329368
discourse,COMPARISON_Juxtaposition_contrast,329378,329368
discourse,TEMPORAL_Narration_same story,329379,329378
discourse,TEMPORAL_Narration_same story,329385,329364
discourse,ATTRIBUTION_Content_speech content,329390,329385
discourse,ATTRIBUTION_Expressive_speech expressive,329393,329385
discourse,COMPARISON_Juxtaposition_contrast,329397,329390
discourse,ATTRIBUTION_Content_speech content,329399,329397
discourse,TEMPORAL_Narration_same story,329406,329385
discourse,ATTRIBUTION_Content_speech content,329426,329406
discourse,TEMPORAL_Narration_same story,329443,329435
discourse,TEMPORAL_Narration_same story,329460,329443
discourse,ATTRIBUTION_Content_speech content,361161,329460
discourse,COMPARISON_Juxtaposition_contrast,361160,361161
discourse,CONTINGENCY_Result_real result,329475,361160
discourse,ATTRIBUTION_Content_speech content,329483,329475
discourse,TEMPORAL_Continuation_,329489,329475
discourse,EXPANSION_Elaboration_comment,329492,329489
discourse,TEMPORAL_Continuation_,329501,329489
discourse,TEMPORAL_Continuation_,329514,329501
discourse,CONTINGENCY_Condition_general,329520,329524
discourse,TEMPORAL_Continuation_,329524,329514
discourse,ATTRIBUTION_Content_speech content,361162,329524
discourse,CONTINGENCY_Condition_hypothetical,329533,329538
discourse,CONTINGENCY_Result_real result,329538,329524
discourse,COMPARISON_Juxtaposition_contrast,329551,329538
discourse,CONTINGENCY_Condition_hypothetical,765668,329551
discourse,TEMPORAL_Continuation_,329558,329524
discourse,TEMPORAL_Synchronous_circumstance,329560,329558
discourse,TEMPORAL_Continuation_,329562,329560
discourse,CONTINGENCY_Cause_pragmatic cause,361163,329558
discourse,EXPANSION_Restatement_equivalence,329576,329558
discourse,CONTINGENCY_Condition_general,329587,329592
discourse,TEMPORAL_Narration_same story,329589,329587
discourse,TEMPORAL_Continuation_,329592,329558
discourse,TEMPORAL_Narration_same story,329598,329592
discourse,TEMPORAL_Continuation_,329605,329598
discourse,ATTRIBUTION_Content_speech content,329608,329605
discourse,CONTINGENCY_Condition_general,329621,329627
discourse,TEMPORAL_Narration_same story,329624,329621
discourse,COMPARISON_Juxtaposition_contrast,329627,329592
discourse,TEMPORAL_Narration_same story,329632,329627
discourse,COMPARISON_Concession_,329647,329652
discourse,ATTRIBUTION_Content_speech content,329652,329632
discourse,ATTRIBUTION_Content_Non-verbal content,329654,329652
discourse,COMPARISON_Juxtaposition_parallel,329660,329632
discourse,ATTRIBUTION_Content_speech content,329670,329660
discourse,TEMPORAL_Continuation_,329676,329670
discourse,ATTRIBUTION_Expressive_speech expressive,329679,329460
discourse,COMPARISON_Juxtaposition_parallel,329681,329676
discourse,ATTRIBUTION_Expressive_speech expressive,329683,329460
discourse,CONTINGENCY_Condition_unreal past,329691,329706
discourse,TEMPORAL_Synchronous_circumstance,329705,329706
discourse,CONTINGENCY_Cause_pragmatic cause,329706,329676
discourse,COMPARISON_Juxtaposition_contrast,329713,329706
discourse,ATTRIBUTION_Expressive_speech expressive,329723,329460
discourse,COMPARISON_Juxtaposition_parallel,329728,329676
discourse,EXPANSION_Answer_,329732,329728
discourse,CONTINGENCY_Cause_reason,329738,329670
discourse,COMPARISON_Juxtaposition_parallel,329745,329738
discourse,COMPARISON_Juxtaposition_parallel,329751,329745
discourse,TEMPORAL_Narration_new story,329756,329460
discourse,TEMPORAL_Synchronous_circumstance,329762,329756
discourse,ATTRIBUTION_Expressive_speech expressive,329764,329762
discourse,ATTRIBUTION_Content_speech content,329769,329762
discourse,TEMPORAL_Narration_same story,329776,329756
discourse,ATTRIBUTION_Content_speech content,329780,329776
discourse,ATTRIBUTION_Content_Non-verbal content,329788,329780
discourse,COMPARISON_Concession_,329791,329821
discourse,CONTINGENCY_Result_real result,329815,329791
discourse,ATTRIBUTION_Content_speech content,329821,329776
discourse,ATTRIBUTION_Content_Non-verbal content,329826,329821
discourse,COMPARISON_Juxtaposition_contrast,329828,329821
discourse,ATTRIBUTION_Content_Non-verbal content,329834,329828
discourse,TEMPORAL_Narration_same story,329843,329776
discourse,TEMPORAL_Narration_same story,329850,329843
discourse,ATTRIBUTION_Content_speech content,329852,329850
discourse,ATTRIBUTION_Expressive_speech expressive,329854,329850
discourse,CONTINGENCY_Cause_reason,329864,329852
discourse,TEMPORAL_Continuation_,329872,329864
discourse,ATTRIBUTION_Expressive_speech expressive,329876,329850
discourse,ATTRIBUTION_Expressive_speech expressive,329878,329850
discourse,CONTINGENCY_Cause_reason,329882,329872
discourse,TEMPORAL_Narration_same story,329888,329850
discourse,TEMPORAL_Narration_same story,329892,329888
discourse,ATTRIBUTION_Content_speech content,329896,329892
discourse,TEMPORAL_Narration_same story,329904,329896
discourse,ATTRIBUTION_Content_Non-verbal content,329906,329904
discourse,COMPARISON_Juxtaposition_parallel,329916,329906
discourse,TEMPORAL_Narration_same story,329932,329892
discourse,TEMPORAL_Narration_same story,329938,329932
discourse,ATTRIBUTION_Content_speech content,361165,329938
discourse,CONTINGENCY_Cause_pragmatic cause,329948,361165
discourse,COMPARISON_Concession_,329956,329964
discourse,ATTRIBUTION_Content_Non-verbal content,329957,329956
discourse,ATTRIBUTION_Content_speech content,329964,329948
discourse,COMPARISON_Juxtaposition_parallel,329972,329964
discourse,COMPARISON_Concession_,766112,329972
discourse,TEMPORAL_Narration_new story,329978,329938
discourse,CONTINGENCY_Purpose_,329979,329978
discourse,TEMPORAL_Coincidence_means,329982,329979
discourse,ATTRIBUTION_Expressive_speech expressive,329984,329982
discourse,TEMPORAL_Coincidence_means,329987,329990
discourse,ATTRIBUTION_Content_speech content,329990,329982
discourse,TEMPORAL_Narration_same story,329994,329978
discourse,ATTRIBUTION_Content_speech content,330002,329994
discourse,EXPANSION_Restatement_specification,330005,330002
discourse,TEMPORAL_Narration_same story,330009,329994
discourse,TEMPORAL_Continuation_,330010,330009
discourse,ATTRIBUTION_Content_speech content,330012,330010
discourse,COMPARISON_Juxtaposition_parallel,766409,330012
discourse,TEMPORAL_Narration_same story,330048,330010
discourse,ATTRIBUTION_Content_speech content,330053,330048
discourse,CONTINGENCY_Result_pragmatic result,330056,330053
discourse,CONTINGENCY_Result_real result,330059,330056
discourse,CONTINGENCY_Cause_reason,330063,330066
discourse,TEMPORAL_Narration_same story,330066,330048
discourse,ATTRIBUTION_Content_speech content,330073,330066
discourse,TEMPORAL_Narration_same story,330077,330066
discourse,TEMPORAL_Narration_same story,330080,330077
discourse,ATTRIBUTION_Content_speech content,330084,330080
discourse,TEMPORAL_Narration_same story,330092,330084
discourse,TEMPORAL_Narration_same story,330096,330092
discourse,TEMPORAL_Narration_same story,330100,330096
discourse,TEMPORAL_Narration_same story,330101,330100
discourse,TEMPORAL_Narration_same story,330103,330101
discourse,TEMPORAL_Narration_same story,330111,330103
discourse,TEMPORAL_Asynchronous_precedence,330118,330120
discourse,COMPARISON_Concession_,330118,330120
discourse,TEMPORAL_Narration_same story,330120,330111
discourse,TEMPORAL_Asynchronous_precedence,766448,766452
discourse,TEMPORAL_Narration_same story,766452,330120
discourse,TEMPORAL_Narration_same story,766454,766452
discourse,TEMPORAL_Narration_same story,766455,766454
discourse,TEMPORAL_Synchronous_overlap,330139,330140
discourse,TEMPORAL_Narration_same story,330140,766455
discourse,TEMPORAL_Asynchronous_precedence,330144,330145
discourse,TEMPORAL_Narration_same story,330145,330140
discourse,TEMPORAL_Narration_same story,330148,330145
discourse,TEMPORAL_Narration_same story,330149,330148
discourse,TEMPORAL_Synchronous_circumstance,330153,330149
discourse,TEMPORAL_Narration_same story,330158,330149
discourse,TEMPORAL_Narration_same story,330165,330158
discourse,TEMPORAL_Narration_same story,330170,330165
discourse,TEMPORAL_Narration_same story,330177,330170
discourse,TEMPORAL_Narration_same story,330180,330177
discourse,TEMPORAL_Narration_same story,330184,330180
discourse,ATTRIBUTION_Content_speech content,330186,330184
discourse,TEMPORAL_Asynchronous_precedence,330197,330199
discourse,TEMPORAL_Narration_same story,330199,330186
discourse,EXPANSION_Elaboration_summary,330207,330184
discourse,ATTRIBUTION_Content_Non-verbal content,330209,330207
discourse,TEMPORAL_Narration_same story,330218,330080
discourse,ATTRIBUTION_Content_speech content,361167,330218
discourse,TEMPORAL_Narration_same story,330227,330218
discourse,ATTRIBUTION_Content_speech content,792055,330227
discourse,TEMPORAL_Narration_same story,792058,792055
discourse,TEMPORAL_Narration_new story,330239,330227
discourse,TEMPORAL_Synchronous_overlap,330243,330239
discourse,TEMPORAL_Continuation_,330247,330239
discourse,TEMPORAL_Narration_same story,330257,330247
discourse,EXPANSION_Elaboration_characterization,330265,330257
discourse,TEMPORAL_Narration_same story,330272,330257
discourse,TEMPORAL_Narration_same story,330278,330272
discourse,TEMPORAL_Narration_same story,330286,330278
discourse,TEMPORAL_Narration_same story,330291,330286
discourse,TEMPORAL_Narration_same story,330293,330291
discourse,ATTRIBUTION_Expressive_speech expressive,330295,330293
discourse,ATTRIBUTION_Content_speech content,330298,330293
discourse,CONTINGENCY_Cause_reason,330306,330298
discourse,TEMPORAL_Continuation_,330309,330298
discourse,ATTRIBUTION_Content_speech content,330314,330309
discourse,TEMPORAL_Narration_same story,330316,330293
discourse,TEMPORAL_Continuation_,330318,330316
discourse,ATTRIBUTION_Expressive_speech expressive,330323,330318
discourse,ATTRIBUTION_Expressive_speech expressive,330324,330318
discourse,ATTRIBUTION_Content_speech content,330326,330318
discourse,TEMPORAL_Continuation_,330328,330326
discourse,COMPARISON_Juxtaposition_contrast,330334,330326
discourse,TEMPORAL_Narration_same story,330342,330334
discourse,TEMPORAL_Synchronous_overlap,330353,330350
discourse,TEMPORAL_Asynchronous_precedence,330361,330350
discourse,ATTRIBUTION_Expressive_speech expressive,330371,330363
discourse,ATTRIBUTION_Content_speech content,330373,330363
discourse,COMPARISON_Sameness_,330380,330373
discourse,TEMPORAL_Narration_same story,330385,330350
discourse,TEMPORAL_Synchronous_overlap,330390,330392
discourse,ATTRIBUTION_Content_speech content,330392,330385
discourse,ATTRIBUTION_Expressive_speech expressive,330394,330392
discourse,ATTRIBUTION_Content_speech content,330396,330392
discourse,COMPARISON_Juxtaposition_parallel,330401,330396
discourse,TEMPORAL_Continuation_,330411,330401
discourse,TEMPORAL_Continuation_,330418,330411
discourse,CONTINGENCY_Cause_reason,330427,330418
discourse,TEMPORAL_Continuation_,330434,330418
discourse,TEMPORAL_Narration_same story,330440,330385
discourse,ATTRIBUTION_Content_speech content,330447,330440
discourse,TEMPORAL_Continuation_,330451,330447
discourse,TEMPORAL_Narration_same story,330456,330451
discourse,ATTRIBUTION_Expressive_speech expressive,330459,330456
discourse,ATTRIBUTION_Content_speech content,330461,330456
discourse,CONTINGENCY_Cause_,330469,330461
discourse,TEMPORAL_Continuation_,330476,330469
discourse,TEMPORAL_Narration_same story,330484,330456
discourse,TEMPORAL_Continuation_,330485,330484
discourse,ATTRIBUTION_Content_speech content,330490,330485
discourse,CONTINGENCY_Cause_reason,330495,330490
discourse,TEMPORAL_Continuation_,330506,330495
discourse,CONTINGENCY_Result_real result,330509,330495
discourse,TEMPORAL_Continuation_,330514,330485
discourse,TEMPORAL_Narration_same story,330520,330522
